persona,cognome,nome,info,datanascita,luogonascita,s,collegio,lista,nomegruppo,numeromandati,aggiornamento
http://dati.camera.it/ocd/persona.rdf/p308902,BARBAGALLO,ANTHONY EMANUELE,Laurea in giurisprudenza; Avvocato amministrativista,19751224,CATANIA,male,SICILIA 2 - P03,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),1,2025-01-25 13:12:36
http://dati.camera.it/ocd/persona.rdf/p307219,DEIDDA,SALVATORE,"Diploma di istituto tecnico agrario; Funzionario consorzio di bonifica Sardegna meridionale, Imprenditore agricolo non a titolo principale",19761007,CAGLIARI,male,SARDEGNA - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),2,2024-01-26 12:44:51
http://dati.camera.it/ocd/persona.rdf/p307508,GIACCONE,ANDREA,"Laurea in architettura, Corsi e scritti di specializzazione e approfondimenti; Architetto",19761008,SAVIGLIANO,male,PIEMONTE 2 - P02,LEGA PER SALVINI PREMIER,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:27
http://dati.camera.it/ocd/persona.rdf/p305771,MANZI,IRENE,"Laurea in giurisprudenza, Corsi e scritti di specializzazione e approfondimenti; Dipendente pubblico",19770816,MACERATA,female,MARCHE - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),2,2024-01-26 12:45:17
http://dati.camera.it/ocd/persona.rdf/p308925,TASSINARI,ROSARIA,"Laurea in giurisprudenza; Avvocato civilista, già Sindaco del Comune di Rocca San Casciano (FC) dal 2009 al 2019, Assessore alle Politiche sociali, famiglia, pace e diritti umani nel Comune di Forlì dal 2019",19670818,FORLI',female,EMILIA-ROMAGNA - P03,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2025-01-25 13:11:59
http://dati.camera.it/ocd/persona.rdf/p308897,MESSINA,MANLIO,Laurea in economia e commercio; Imprenditore,19731112,CATANIA,male,SICILIA 2 - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:22
http://dati.camera.it/ocd/persona.rdf/p307639,CRIPPA,ANDREA,Laurea in scienze politiche,19860510,MONZA,male,LOMBARDIA 1 - P02,,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:24
http://dati.camera.it/ocd/persona.rdf/p307570,LAZZARINI,ARIANNA,Diploma di istituto tecnico commerciale; Sindaco,19760306,MONSELICE,female,VENETO 2 - P01,LEGA PER SALVINI PREMIER,LEGA - SALVINI PREMIER (18.10.2022),2,2024-01-26 12:45:00
http://dati.camera.it/ocd/persona.rdf/p308825,AMICH,VINCENZO,"Diploma di istituto tecnico per periti aziendali; Portavoce, Capo di gabinetto della città di Casale Monferrato, Sindaco di Coniolo, Presidente società 5T, ex militare presso la Folgore",19770726,CASALE MONFERRATO,male,PIEMONTE 2 - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:38
http://dati.camera.it/ocd/persona.rdf/p307454,NEVI,RAFFAELE,Laurea in scienze politiche; Imprenditore agricolo,19730309,NARNI,male,UMBRIA - P01,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),2,2025-01-25 13:11:59
http://dati.camera.it/ocd/persona.rdf/p307334,VINCI,GIANLUCA,Laurea in giurisprudenza; Avvocato penalista,19800528,REGGIO NELL'EMILIA,male,EMILIA-ROMAGNA - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),2,2025-01-25 13:12:31
http://dati.camera.it/ocd/persona.rdf/p308859,MURA,FRANCESCO,Diploma di istituto tecnico per geometri; Libero professionista,19830920,GHILARZA,male,SARDEGNA - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:28
http://dati.camera.it/ocd/persona.rdf/p307479,DELMASTRO DELLE VEDOVE,ANDREA,Laurea in giurisprudenza; Avvocato penalista,19761022,GATTINARA,male,PIEMONTE 2 - P01,,FRATELLI D'ITALIA (18.10.2022),2,2025-01-25 13:12:11
http://dati.camera.it/ocd/persona.rdf/p307922,COSTA,SERGIO,"Laurea in scienze agrarie, Master in diritto dell'ambiente; Generale di Corpo d'armata, Arma dei Carabinieri",19590422,NAPOLI,male,CAMPANIA 1 - P01,,MOVIMENTO 5 STELLE (18.10.2022),1,2025-01-25 13:12:30
http://dati.camera.it/ocd/persona.rdf/p307634,DORI,DEVIS,Laurea in giurisprudenza; Diploma accademico in pianoforte; Avvocato,19791227,TREVIGLIO,male,LOMBARDIA 2 - P02,ALLEANZA VERDI E SINISTRA,ALLEANZA VERDI E SINISTRA (27.10.2022),2,2025-01-25 13:12:36
http://dati.camera.it/ocd/persona.rdf/p302902,PORTA,FABIO,Sociologo,19631105,CALTAGIRONE,male,AMERICA MERIDIONALE,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),3,2025-01-25 13:12:19
http://dati.camera.it/ocd/persona.rdf/p301558,GARDINI,ELISABETTA,"Diploma di liceo classico, Diploma alla bottega teatrale di Firenze di VIttorio Gassman; Attrice di teatro",19560603,PADOVA,female,VENETO 2 - P01,,FRATELLI D'ITALIA (18.10.2022),3,2025-01-25 13:12:10
http://dati.camera.it/ocd/persona.rdf/p308761,PISANO,CALOGERO,Laurea in economia dell'ambiente e della cultura,19810620,AGRIGENTO,male,SICILIA 1 - P02,,NOI MODERATI (27.10.2022),1,2025-01-25 13:12:35
http://dati.camera.it/ocd/persona.rdf/p307130,MULE',GIORGIO,Laurea in scienze della comunicazione; Giornalista professionista,19680425,CALTANISSETTA,male,SICILIA 1 - P01,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),2,2025-01-25 13:12:01
http://dati.camera.it/ocd/persona.rdf/p308824,APPENDINO,CHIARA,"Laurea in amministrazione, finanza e controllo aziendale; Dipendente di azienda privata, già sindaca di Torino",19840612,MONCALIERI,female,PIEMONTE 2 - P02,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),1,2024-01-26 12:45:29
http://dati.camera.it/ocd/persona.rdf/p308838,TAJANI,ANTONIO,Laurea in giurisprudenza; Giornalista professionista,19530804,ROMA,male,LAZIO 1 - P02,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2024-01-26 12:43:50
http://dati.camera.it/ocd/persona.rdf/p307424,MOLLICONE,FEDERICO,Diploma di liceo scientifico; Consulente Comunicazione e Organizzazione culturale,19701123,ROMA,male,LAZIO 1 - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),2,2024-01-26 12:44:02
http://dati.camera.it/ocd/persona.rdf/p307406,RAFFA,ANGELA,Laurea in economia aziendale,19930126,MESSINA,female,SICILIA 2 - P01,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),2,2024-01-26 12:45:15
http://dati.camera.it/ocd/persona.rdf/p308879,TENERINI,CHIARA,Diploma di liceo scientifico; Imprenditore immobiliare,19721208,SAN MINIATO,female,TOSCANA - P02,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2025-01-25 13:12:33
http://dati.camera.it/ocd/persona.rdf/p308926,COLOMBO,BEATRIZ,Laurea in psicologia; Agente in attività finanziaria,19780313,RIMINI,female,EMILIA-ROMAGNA - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:28
http://dati.camera.it/ocd/persona.rdf/p307716,CATTOI,VANESSA,"Laurea in economia e commercio, Master presso la Trento School of Managment come consulente di impresa tra integrazione dei servizi e telelavoro; Dipendente pubblico",19800712,ROVERETO,female,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:34
http://dati.camera.it/ocd/persona.rdf/p307143,ZIELLO,EDOARDO,Laurea in giurisprudenza; Giurista,19920411,CIVITAVECCHIA,male,TOSCANA - P03,,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:07
http://dati.camera.it/ocd/persona.rdf/p308809,IARIA,ANTONINO,Laurea in architettura; Architetto e consulente sistemi informativi territoriali,19701227,CONDOFURI,male,PIEMONTE 1 - P01,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),1,2025-01-25 13:12:34
http://dati.camera.it/ocd/persona.rdf/p307370,GIULIANO,CARLA,Laurea in giurisprudenza; Avvocato,19830402,SAN SEVERO,female,PUGLIA - P01,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),2,2025-01-25 13:12:41
http://dati.camera.it/ocd/persona.rdf/p307161,CARE',NICOLA,Imprenditore,19600731,GUARDAVALLE,male,AFRICA ASIA OCEANIA ANTARTIDE,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),2,2025-01-25 13:12:48
http://dati.camera.it/ocd/persona.rdf/p308813,ZURZOLO,IMMACOLATA,DIPLOMA DI RAGIONERIA; IMPIEGATA AMMINISTRATIVA,19730607,TORINO,female,PIEMONTE 1 - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:12
http://dati.camera.it/ocd/persona.rdf/p308101,MANTOVANI,LUCREZIA MARIA BENEDETTA,Laurea in scienze linguistiche e letterature straniere; Imprenditrice,19840520,MILANO,female,LOMBARDIA 1 - P02,,FRATELLI D'ITALIA (18.10.2022),2,2025-01-25 13:12:23
http://dati.camera.it/ocd/persona.rdf/p301459,RAVETTO,LAURA,Laurea in giurisprudenza; Avvocato,19710125,CUNEO,female,LOMBARDIA 1 - P01,,LEGA - SALVINI PREMIER (18.10.2022),5,2025-01-25 13:12:13
http://dati.camera.it/ocd/persona.rdf/p302913,MINARDO,ANTONINO,Laurea in scienze politiche; Dirigente di azienda privata,19780205,MODICA,male,SICILIA 2 - P03,,MISTO (19.04.2024),4,2025-01-25 13:12:06
http://dati.camera.it/ocd/persona.rdf/p302103,MELONI,GIORGIA,,19770115,ROMA,female,ABRUZZO - P01,,FRATELLI D'ITALIA (18.10.2022),5,2024-12-17 13:12:29
http://dati.camera.it/ocd/persona.rdf/p301577,DELLA VEDOVA,BENEDETTO,Ricercatore; Economista,19620403,SONDRIO,male,LOMBARDIA 1 - P01,,MISTO (18.10.2022),3,2025-01-25 13:12:20
http://dati.camera.it/ocd/persona.rdf/p307790,DELL'OLIO,GIANMAURO,"Laurea in economia aziendale, Executive MBA (Ross School of business, Michigan University); Commercialista; Consulente aziendale",19680307,BARI,male,PUGLIA - P02,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),1,2025-01-25 13:12:09
http://dati.camera.it/ocd/persona.rdf/p308847,VOLPI,ANDREA,Laurea in scienze dell'economia e della gestione aziendale; Consulente aziendale,19810428,ROMA,male,LAZIO 1 - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:05
http://dati.camera.it/ocd/persona.rdf/p308837,FRENI,FEDERICO,,19800701,ROMA,male,LAZIO 1 - P03,,LEGA - SALVINI PREMIER (18.10.2022),1,2024-01-26 12:45:07
http://dati.camera.it/ocd/persona.rdf/p308816,PICCOLOTTI,ELISABETTA,Laurea in comunicazione nella società della globalizzazione; Consulente Senior per la comunicazione,19820210,CAMERINO,female,PUGLIA - P04,ALLEANZA VERDI E SINISTRA,ALLEANZA VERDI E SINISTRA (27.10.2022),1,2025-01-25 13:12:50
http://dati.camera.it/ocd/persona.rdf/p308770,GIAGONI,DARIO,"Diploma di istituto tecnico per geometri; Geometra, professionista abilitato",19790215,OZIERI,male,SARDEGNA - P01,,LEGA - SALVINI PREMIER (18.10.2022),1,2025-01-25 13:12:03
http://dati.camera.it/ocd/persona.rdf/p308913,BENZONI,FABRIZIO,Laurea in ingegneria gestionale; Consulente,19851104,BRESCIA,male,LOMBARDIA 3 - P02,AZIONE - ITALIA VIVA - CALENDA,AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022),1,2025-01-25 13:12:26
http://dati.camera.it/ocd/persona.rdf/p307459,FONTANA,ILARIA,Laurea in scienze biologiche; Sottosegretario al Ministero della transizione ecologica (dal 01/03/2021),19840626,ALATRI,female,LAZIO 2 - P02,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),2,2025-01-25 13:12:46
http://dati.camera.it/ocd/persona.rdf/p307202,SPORTIELLO,GILDA,Laurea in scienze dell'educazione; Educatrice,19870219,NAPOLI,female,CAMPANIA 1 - P01,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),2,2025-01-25 13:12:12
http://dati.camera.it/ocd/persona.rdf/p305580,GEBHARD,RENATE,Laurea in giurisprudenza; Avvocata.,19770502,BOLZANO/BOZEN,female,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,,MISTO (18.10.2022),3,2025-01-25 13:12:13
http://dati.camera.it/ocd/persona.rdf/p308899,RUSSO,PAOLO EMILIO,Laurea in scienze politiche e delle relazioni internazionali; Giornalista parlamentare,19770606,COMO,male,SICILIA 2 - P02,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2025-01-25 13:12:16
http://dati.camera.it/ocd/persona.rdf/p308769,POLO,BARBARA,Diploma di istituto tecnico commerciale; amministratore comunale,19730204,OZIERI,female,SARDEGNA - P01,,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:25
http://dati.camera.it/ocd/persona.rdf/p308915,CHIESA,PAOLA MARIA,Laurea in lettere moderne; Insegnante di scuola secondaria superiore,19790912,PAVIA,female,LOMBARDIA 4 - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:37
http://dati.camera.it/ocd/persona.rdf/p307447,SILVESTRI,FRANCESCO,Diploma di istituto tecnico commerciale,19810408,ROMA,male,LAZIO 1 - P03,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),2,2025-01-25 13:12:26
http://dati.camera.it/ocd/persona.rdf/p306497,VACCARI,STEFANO,Diploma di istituto tecnico industriale; Dirigente di azienda privata,19670410,MODENA,male,EMILIA-ROMAGNA - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),1,2025-01-25 13:12:42
http://dati.camera.it/ocd/persona.rdf/p308814,MAIORANO,LUIGI GIOVANNI,Laurea in scienze giuridiche; Sovrintendente di pubblica sicurezza,19740926,MANDURIA,male,PUGLIA - P03,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:17
http://dati.camera.it/ocd/persona.rdf/p307453,MARCHETTI,RICCARDO AUGUSTO,Laurea in scienze per l'investigazione e la sicurezza; Consulente,19870508,UMBERTIDE,male,MARCHE - P01,LEGA PER SALVINI PREMIER,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:39
http://dati.camera.it/ocd/persona.rdf/p306349,CANDIANI,STEFANO,Diploma di liceo scientifico; IMPRENDITORE PER PACKAGING PER L' INDUSTRIA COSMETICA E PROFUMIERA,19711211,BUSTO ARSIZIO,male,LOMBARDIA 2 - P01,,LEGA - SALVINI PREMIER (18.10.2022),1,2025-01-25 13:12:30
http://dati.camera.it/ocd/persona.rdf/p308882,SALA,FABRIZIO,Diploma di istituto tecnico commerciale; Consulente finanziario,19710613,MILANO,male,LOMBARDIA 1 - P02,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2025-01-25 13:12:02
http://dati.camera.it/ocd/persona.rdf/p307902,STEGER,DIETER,Laurea in giurisprudenza; Dirigente d'azienda,19640624,BRUNICO,male,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,SÜDTIROLER VOLKSPARTEI (SVP) - PATT,MISTO (18.10.2022),1,2025-01-25 13:12:23
http://dati.camera.it/ocd/persona.rdf/p307892,SANTILLO,AGOSTINO,Laurea in ingegneria civile; Ingegnere edile e idraulico,19741028,CASERTA,male,CAMPANIA 2 - P01,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),1,2025-01-24 13:12:26
http://dati.camera.it/ocd/persona.rdf/p308762,BENVENUTI GOSTOLI,STEFANO MARIA,Laurea in giurisprudenza; Avvocato,19760117,ANCONA,male,MARCHE - P01,,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:21
http://dati.camera.it/ocd/persona.rdf/p307418,SCERRA,FILIPPO,Laurea in ingegneria chimica; Quadro intermedio,19780325,CATANIA,male,SICILIA 2 - P03,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE (18.10.2022),2,2025-01-25 13:12:24
http://dati.camera.it/ocd/persona.rdf/p309160,ROMEO,NADIA,Laurea in scienze politiche e relazioni internazionali; Consulente del lavoro,19710623,ROVIGO,female,VENETO 2 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (09.07.2024),1,2024-07-11 13:00:50
http://dati.camera.it/ocd/persona.rdf/p302789,MADIA,MARIA ANNA,"Laurea in scienze politiche, Dottorato di ricerca in economia; Parlamentare",19800905,ROMA,female,LAZIO 2 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),4,2025-01-25 13:12:08
http://dati.camera.it/ocd/persona.rdf/p307918,DE BERTOLDI,ANDREA,"Laurea in economia e commercio, Master fisco internazionale; Commercialista, Revisore contabile",19660512,BOLZANO,male,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,,MISTO (12.08.2024),1,2025-01-25 13:12:38
http://dati.camera.it/ocd/persona.rdf/p307608,SORTE,ALESSANDRO,Laurea in economia aziendale,19840219,TREVIGLIO,male,LOMBARDIA 3 - P01,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),2,2025-01-25 13:12:44
http://dati.camera.it/ocd/persona.rdf/p306008,GRIBAUDO,CHIARA,Educatrice e parlamentare,19810516,CUNEO,female,PIEMONTE 2 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),3,2025-01-25 13:12:30
http://dati.camera.it/ocd/persona.rdf/p307857,PAGANO,NAZARIO,"Laurea in giurisprudenza; Avvocato, Docente universitario a contratto",19570523,NAPOLI,male,ABRUZZO - P01,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2025-01-24 13:11:57
http://dati.camera.it/ocd/persona.rdf/p308889,PIETRELLA,FABIO,Laurea in economia aziendale; Imprenditore del settore della moda,19770411,CARBONIA,male,LOMBARDIA 1 - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:49
http://dati.camera.it/ocd/persona.rdf/p302838,BRAMBILLA,MICHELA VITTORIA,,19671026,LECCO,female,SICILIA 1 - P02,,"NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (02.03.2023)",4,2025-01-25 13:12:41
http://dati.camera.it/ocd/persona.rdf/p308875,D'ALESSIO,ANTONIO,Laurea in giurisprudenza; Avvocato patrocinante in cassazione,19641205,SALERNO,male,CAMPANIA 2 - P02,AZIONE - ITALIA VIVA - CALENDA,AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022),1,2025-01-27 13:13:54
http://dati.camera.it/ocd/persona.rdf/p308907,TREMAGLIA,ANDREA,Laurea in giurisprudenza; Amministratore locale.,19870925,BERGAMO,male,LOMBARDIA 3 - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:17
http://dati.camera.it/ocd/persona.rdf/p307478,RUFFINO,DANIELA,Diploma di istituto tecnico femminile; Parlamentare,19590207,TORINO,female,PIEMONTE 1 - P01,AZIONE - ITALIA VIVA - CALENDA,AZIONE - ITALIA VIVA - RENEW EUROPE (18.10.2022),2,2025-01-25 13:12:25
http://dati.camera.it/ocd/persona.rdf/p307612,OSNATO,MARCO,Laurea in giurisprudenza; Imprenditore,19720320,BELLUNO,male,LOMBARDIA 1 - P02,,FRATELLI D'ITALIA (18.10.2022),2,2025-01-25 13:12:35
http://dati.camera.it/ocd/persona.rdf/p307837,MANGIALAVORI,GIUSEPPE TOMMASO VINCENZO,Laurea in medicina e chirurgia; Radiologo,19750211,MERANO,male,CALABRIA - P01,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2024-01-26 12:45:16
http://dati.camera.it/ocd/persona.rdf/p300299,ORSINI,ANDREA GIORGIO FELICE MARIA,Diploma di liceo classico; Dirigente,19590923,MILANO,male,LOMBARDIA 4 - P01,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),4,2025-01-25 13:12:28
http://dati.camera.it/ocd/persona.rdf/p308828,MATERA,MARIANGELA,Laurea in economia e commercio; Commercialista,19670103,ANDRIA,female,PUGLIA - P01,,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:43
http://dati.camera.it/ocd/persona.rdf/p307657,CATTANEO,ALESSANDRO,Ingegnere; Ingegnere elettronico;,19790612,RHO,male,LOMBARDIA 4 - P01,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),2,2025-01-24 13:11:46
http://dati.camera.it/ocd/persona.rdf/p306139,STUMPO,NICOLA,Diploma di istituto tecnico per geometri; Funzionario di partito,19690820,CATANZARO,male,CALABRIA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),3,2025-01-25 13:12:44
http://dati.camera.it/ocd/persona.rdf/p307568,CANNIZZARO,FRANCESCO,"Laurea in scienze sociali per la cooperazione, lo sviluppo e la pace; Imprenditore",19820624,REGGIO DI CALABRIA,male,CALABRIA - P01,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),2,2025-01-25 13:12:35
http://dati.camera.it/ocd/persona.rdf/p308852,PATRIARCA,ANNARITA,Laurea in giurisprudenza; Avvocato,19710727,NAPOLI,female,CAMPANIA 1 - P02,FORZA ITALIA,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2025-01-25 13:12:04
http://dati.camera.it/ocd/persona.rdf/p308794,CALOVINI,GIANGIACOMO,Laurea in Relazioni Internazionali; Libero professionista,19820316,BRESCIA,male,LOMBARDIA 3 - P02,,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:51
http://dati.camera.it/ocd/persona.rdf/p308888,DI MAGGIO,GRAZIA,LAUREA IN LINGUAGGI DEI MEDIA; LAUREA IN POLITICHE EUROPEE E INTERNAZIONALI; Giornalista pubblicista,19941111,TARANTO,female,LOMBARDIA 1 - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:32
http://dati.camera.it/ocd/persona.rdf/p307851,NISINI,TIZIANA,Diploma di Ragioneria; Dipendente Istituti di credito,19751018,PAVIA,female,TOSCANA - P02,,LEGA - SALVINI PREMIER (18.10.2022),1,2025-01-25 13:12:51
http://dati.camera.it/ocd/persona.rdf/p302856,DE MICHELI,PAOLA,"Laurea in scienze politiche; Imprenditore agricolo, Dipendente di azienda privata",19730901,PIACENZA,female,EMILIA-ROMAGNA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),4,2024-01-26 12:44:50
http://dati.camera.it/ocd/persona.rdf/p301436,RAMPELLI,FABIO,Laurea in architettura; Architetto,19600802,ROMA,male,LAZIO 1 - P01,,FRATELLI D'ITALIA (18.10.2022),6,2025-01-25 13:12:29
http://dati.camera.it/ocd/persona.rdf/p308911,LOIZZO,SIMONA,"Laurea in medicina e chirurgia; Primario UOC di odontoiatra, direttore dipartimento chirurgico azienda ospedaliera A.O. di Cosenza",19650220,COSENZA,female,CALABRIA - P01,LEGA PER SALVINI PREMIER,LEGA - SALVINI PREMIER (18.10.2022),1,2025-01-25 13:12:12
http://dati.camera.it/ocd/persona.rdf/p307308,LACARRA,MARCO,Laurea in giurisprudenza; Avvocato civilista,19620804,BARI,male,PUGLIA - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),2,2025-01-25 13:12:42
http://dati.camera.it/ocd/persona.rdf/p307722,SCUTELLA',ELISA,Laurea in giurisprudenza,19871031,GENOVA,female,CALABRIA - P01,,MOVIMENTO 5 STELLE (18.10.2022),2,2025-01-25 13:12:08
http://dati.camera.it/ocd/persona.rdf/p308819,CARAMANNA,GIANLUCA,Laurea in economia del turismo; Imprenditore del settore turistico,19750725,FLORSCHEIM,male,SICILIA 1 - P01,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:26
http://dati.camera.it/ocd/persona.rdf/p308788,RUBANO,FRANCESCO MARIA,Laurea in giurisprudenza; Consulente legale,19880121,TELESE,male,CAMPANIA 2 - P01,,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (18.10.2022),1,2025-01-25 13:12:32
http://dati.camera.it/ocd/persona.rdf/p308908,SBARDELLA,LUCA,Laurea in scienze politiche; Dipendente pubblico; Piccolo imprenditore agricolo,19730926,ROMA,male,LOMBARDIA 3 - P02,FRATELLI D'ITALIA CON GIORGIA MELONI,FRATELLI D'ITALIA (18.10.2022),1,2025-01-25 13:12:38
http://dati.camera.it/ocd/persona.rdf/p302794,MORASSUT,ROBERTO,Laurea in lettere moderne; Dirigente di partito,19631116,ROMA,male,LAZIO 1 - P02,,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (18.10.2022),4,2025-01-25 13:12:49
http://dati.camera.it/ocd/persona.rdf/p307749,BAGNAI,ALBERTO,"Laurea in economia e commercio, Dottorato di ricerca in Scienze economiche; Professore associato di Politica economica",19621210,FIRENZE,male,ABRUZZO - P01,,LEGA - SALVINI PREMIER (18.10.2022),1,2025-01-25 13:12:29
http://dati.camera.it/ocd/persona.rdf/p307173,LATINI,GIORGIA,"Laurea in giurisprudenza; Assessore comunale; Assessore regionale, Avvocato",19800418,FABRIANO,female,MARCHE - P01,,LEGA - SALVINI PREMIER (18.10.2022),2,2025-01-25 13:12:30
