CODICE_ISTAT,comune
075095,160410661
085016,190180160
058119,120700931
075068,160410670
036036,080500350
076073,170640720
076074,170640730
082063,190550610
061074,150200740
065118,150721180
018133,030571300
099016,081010160
015191,030491900
001238,010812290
010053,070340530
087040,190210390
078113,180251140
076075,170640740
102033,181030330
041051,110590510
006152,010021490
018134,030571310
005097,010070970
004207,010272070
030099,060850990
019089,030260860
078114,180251150
066087,130380870
001239,010812300
027033,050870330
074013,160160130
075069,160410680
078115,180251160
015192,030491910
060062,120330610
032004,060920040
076076,170640750
061075,150200750
059025,120400250
017171,030151620
070064,140190640
036037,080500360
080097,180670701
110007,161060070
013206,030241940
078116,180251170
083077,190480760
026072,050840710
098047,030990470
031019,060350160
079108,180221050
001240,010812310
083078,190480770
111062,201110620
055029,100800290
021079,040140740
018135,030571320
063066,150510660
001242,010812320
002131,010881300
017172,030151630
070065,140190650
020056,030450560
014058,030770580
002035,010881301
001243,010812330
052028,090750280
043046,110440460
063067,150510670
060063,120330620
078118,180251190
020057,030450570
001244,010812340
062058,150110570
093038,060930380
028075,050540750
018136,030571330
030100,060851000
037052,080130520
028076,050540760
073024,160780240
062059,150110580
077025,170470240
006153,010021500
080071,180670710
033040,080610400
005098,010070980
015194,030491930
001245,010812350
065119,150721190
030101,060851010
016188,030121780
020058,030450580
022250,040831618
080072,180670720
084036,190010360
023070,050890690
019090,030260870
078119,180251200
070066,140190660
099017,081010170
037053,080130530
060064,120330630
087041,190210400
069080,130230800
023071,050890700
071046,160310440
111063,201110630
069081,130230810
051033,090050330
070067,140190670
070068,140190680
015195,030491940
050031,090620300
082064,190550620
063068,150510680
054044,100580440
001246,010812360
048039,090300390
102034,181030340
058095,120700940
087042,190210410
065120,150721200
061076,150200760
025045,050100450
037054,080130540
099025,081010175
030102,060851020
021080,040140750
062060,150110590
062061,150110600
080073,180670730
008054,070370510
078120,180251210
078121,180251220
021081,040140760
022231,040831555
041054,110590540
031020,060350161
062062,150110610
056047,120910460
080074,180670740
078122,180251230
062063,150110620
079110,180221070
065121,150721210
064082,150080810
061077,150200770
042041,110030410
047024,090630185
078123,180251240
083079,190480780
062064,150110630
061104,150200771
071047,160310450
071048,160310460
093039,060930390
005099,010070990
023073,050890720
001247,010812370
076077,170640760
020059,030450590
019091,030260880
078124,180251250
028077,050540770
029044,050710440
021082,040140770
021083,040140771
070069,140190690
035037,080680370
098048,030990480
062065,150110640
018137,030571340
069082,130230820
064083,150080820
073025,160780250
005100,010071000
065122,150721220
070070,140190700
001248,010812380
003133,010521270
082065,190550630
065123,150721230
023074,050890730
077026,170470250
065124,150721240
101020,180970200
040041,080320400
001249,010812390
027034,050870340
022167,040831560
087043,190210420
064084,150080830
004210,010272100
074014,160160140
050032,090620310
062066,150110641
003134,010521280
013207,030241950
071049,160310470
078125,180251260
064085,150080840
102035,181030350
101021,180970210
061078,150200780
062067,150110650
095046,200950460
025046,050100460
111064,201110640
074015,160160150
021084,040140772
017138,030151631
076020,170640761
063069,150510690
016189,030121800
071050,160310480
042042,110030420
005101,010071010
016190,030121810
031021,060350170
083080,190480790
083081,190480800
079114,180221110
030103,060851030
065125,150721250
079115,180221120
094043,140940430
087044,190210430
025047,050100470
080075,180670750
026073,050840720
023075,050890740
078126,180251270
023076,050890750
037055,080130550
033041,080610410
028078,050540780
078127,180251280
075071,160410700
061079,150200790
003135,010521290
024094,050900940
001250,010812400
074016,160160160
028079,050540790
066088,130380880
035038,080680380
058096,120700950
026074,050840730
070071,140190710
001251,010812410
036038,080500370
061080,150200800
064086,150080850
061081,150200810
080076,180670760
036039,080500380
052030,090750300
093040,060930400
001252,010812420
080077,180670770
098049,030990490
046027,090430270
065126,150721260
083082,190480810
006154,010021510
062068,150110660
069083,130230830
063070,150510700
006155,010021520
001253,010812430
001254,010812440
034033,080560330
076078,170640770
043047,110440470
071051,160310490
013248,030241955
064087,150080860
079116,180221130
078128,180251290
111065,201110650
027036,050870360
061085,150200850
083090,190480890
090092,200730615
025049,050100490
068038,130600380
065132,150721320
055030,100800300
026076,050840750
095050,200950500
049018,090420180
078135,180251350
066092,130380910
063075,150510750
111066,201110660
093041,060930410
030105,060851050
069086,130230860
074017,160160170
025051,050100510
030106,060851060
024096,050900960
081020,190820201
058100,120700990
079122,180221190
060070,120330690
015201,030492000
023079,050890780
017173,030151640
015202,030492010
018145,030571420
026077,050840760
075067,160410660
096059,010960590
024091,050900910
004208,010272080
004209,010272090
001241,010812311
012141,030861001
078117,180251180
023072,050890710
111067,201110670
018138,030571350
072040,160090390
075070,160410690
008055,070370520
051034,090050340
094044,140940440
037056,080130560
062070,150110680
080079,180670790
078131,180251320
083084,190480830
071052,160310500
099026,081010176
006156,010021530
087045,190210440
039017,080660170
063071,150510710
004211,010272110
018141,030571380
080080,180670800
083085,190480840
087046,190210450
001255,010812450
023077,050890760
060065,120330640
063072,150510720
054045,100580450
079118,180221150
060066,120330650
064089,150080880
111069,201110690
062071,150110690
065128,150721280
064091,150080900
064090,150080890
061086,150200860
064092,150080910
094046,140940460
083088,190480870
028082,050540820
043048,110440480
041057,110590570
076079,170640780
070073,140190730
098050,030990500
018144,030571410
084039,190010380
058098,120700970
111070,201110700
023078,050890770
063073,150510730
111071,201110710
001256,010812460
063074,150510740
090085,200730602
060067,120330660
076080,170640790
062078,150110691
061087,150200870
065129,150721290
067038,130790370
065130,150721300
028083,050540830
094047,140940470
070074,140190740
060068,120330670
109037,111050370
068037,130600370
080081,180670810
069085,130230850
066090,130380891
035039,080680390
080082,180670820
041058,110590580
010055,070340550
067039,130790380
016252,030121831
102036,181030360
058099,120700980
022168,040831570
028084,050540840
016191,030121820
078129,180251300
079117,180221140
085017,190180170
075072,160410710
080078,180670780
018139,030571360
082066,190550640
021085,040140780
088010,190650100
062069,150110670
070072,140190720
050033,090620320
078130,180251310
083083,190480820
084037,190010361
053022,090360210
082067,190550650
018140,030571370
095047,200950470
025048,050100480
028080,050540800
050034,090620330
083086,190480850
026075,050840740
064088,150080870
084038,190010370
018142,030571390
010054,070340540
050035,090620340
061082,150200820
061083,150200830
090087,200730603
078132,180251321
094045,140940450
018143,030571400
087047,190210460
027035,050870350
097074,030980740
069084,130230840
063090,150510711
061084,150200840
030104,060851040
103062,011020620
042043,110030430
065127,150721270
083087,190480860
058097,120700960
081019,190820200
064093,150080920
101022,180970220
040043,080320420
078133,180251330
083089,190480880
090063,200730610
087048,190210470
004212,010272120
109036,111050360
111068,201110680
099018,081010180
066089,130380890
001257,010812470
072041,160090400
002133,010881320
059026,120400260
008056,070370521
004213,010272130
010056,070340560
064095,150080940
025050,050100500
083091,190480900
011026,070390260
078134,180251340
066091,130380900
080083,180670830
098051,030990510
084040,190010390
004214,010272140
015200,030491990
065131,150721310
060069,120330680
024095,050900950
095049,200950490
065133,150721330
022169,040831580
028085,050540850
083092,190480901
030189,060851065
065134,150721340
078136,180251360
058101,120701000
024097,050900970
076081,170640800
111072,201110720
006157,010021540
024098,050900980
021086,040140790
006158,010021550
017174,030151650
033042,080610420
026078,050840770
043049,110440490
016193,030121840
065135,150721350
022170,040831590
012119,030861010
007066,020040650
092066,200170660
040044,080320430
052031,090750310
018146,030571430
091077,200530740
011027,070390270
065136,150721360
090064,200730620
009055,070740550
049019,090420190
062072,150110700
076082,170640810
037057,080130570
041071,110590595
099031,081010183
042044,110030440
036040,080500390
079123,180221200
076083,170640820
030107,060851070
001259,010812490
001258,010812480
073026,160780260
101023,180970230
063076,150510760
004215,010272150
064096,150080950
036041,080500400
040045,080320440
010057,070340570
017175,030151651
083093,190480910
030108,060851080
031022,060350180
076084,170640830
009056,070740560
068039,130600390
065137,150721370
004216,010272160
065138,150721380
078137,180251370
018147,030571440
078138,180251380
001260,010812500
083094,190480920
064097,150080960
101024,180970240
035040,080680400
048041,090300410
019092,030260890
019093,030260900
057064,120690620
066093,130380920
095051,200950510
053023,090360220
077031,170470251
016194,030121850
094048,140940480
053024,090360221
001261,010812510
004217,010272170
048053,090300421
021087,040140800
069087,130230870
054046,100580460
054047,100580470
069088,130230880
024099,050900990
013211,030241980
016195,030121860
024100,050901000
020060,030450600
084041,190010400
082068,190550660
088011,190650110
080084,180670840
078139,180251390
080085,180670850
082081,190550661
001262,010812520
063077,150510770
082069,190550670
066094,130380930
002134,010881330
002135,010881340
066095,130380940
087049,190210480
075073,160410720
027037,050870370
066096,130380950
022171,040831600
005103,010071030
008057,070370530
066097,130380960
075074,160410730
098052,030990520
030109,060851090
025053,050100530
095052,200950520
090065,200730630
015204,030492030
016196,030121870
043050,110440500
111073,201110730
053025,090360230
058102,120701010
022172,040831610
015205,030492040
026079,050840780
092068,200170680
057065,120690630
111074,201110740
022246,040831615
054048,100580480
017176,030151660
079126,180221230
079127,180221231
021088,040140820
025054,050100540
023080,050890790
021089,040140821
028086,050540860
016197,030121880
090066,200730640
018148,030571450
080086,180670860
053028,090360231
015206,030492050
021118,040140841
021091,040140840
095053,200950530
064098,150080970
017177,030151670
042045,110030450
095054,200950540
076085,170640840
013212,030241990
098053,030990530
095055,200950550
090067,200730650
111075,201110750
070075,140190750
093042,060930420
046028,090430280
111076,201110760
108039,031040390
025055,050100550
019094,030260910
016198,030121890
016199,030121900
064099,150080980
017178,030151680
020061,030450610
059027,120400270
026080,050840790
014059,030770590
005104,010071040
078140,180251400
042046,110030460
010058,070340580
102037,181030370
042047,110030470
041061,110590610
071053,160310510
085018,190180180
004218,010272180
006159,010021560
111077,201110770
036042,080500410
065139,150721390
068040,130600400
043051,110440510
063078,150510780
079129,180221250
080087,180670870
020062,030450620
043052,110440520
004219,010272190
047020,090630190
006160,010021570
002137,010881360
065140,150721400
111078,201110780
111079,201110790
060071,120330700
079130,180221260
109038,111050380
061088,150200880
065141,150721410
005105,010071050
094049,140940490
011028,070390280
051035,090050350
093043,060930430
012120,030861020
094050,140940500
019095,030260920
048043,090300430
015209,030492080
021092,040140850
036043,080500420
010059,070340590
001263,010812530
092074,200170740
015210,030492090
060072,120330710
005106,010071060
015211,030492100
001264,010812540
092075,200170750
001265,010812550
001266,010812560
079131,180221270
111080,201110800
111081,201110810
111082,201110820
108040,031040400
006161,010021580
059028,120400280
022173,040831620
032005,060920050
060073,120330720
095056,200950560
095057,200950570
065142,150721420
095076,200950571
065143,150721430
084042,190010410
111083,201110830
080088,180670880
052032,090750320
054049,100580490
048044,090300440
021093,040140860
091083,200530800
026081,050840800
090068,200730660
111084,201110840
111085,201110850
046037,090430291
003138,010521310
006162,010021590
018149,030571460
067040,130790390
095058,200950580
095059,200950590
102038,181030380
079133,180221290
083095,190480930
052033,090750330
091084,200530810
095060,200950600
004220,010272200
091085,200530820
092080,200170800
080089,180670890
089017,190760170
064100,150080990
095061,200950610
017179,030151690
042048,110030480
097075,030980750
097076,030980760
034049,080560345
111086,201110860
018150,030571470
003139,010521320
021094,040140870
109039,111050390
023081,050890800
030110,060851100
095078,200950611
040046,080320450
075075,160410740
005107,010071070
017180,030151700
024101,050901010
089018,190760180
015213,030492120
039018,080660180
019096,030260930
095062,200950620
012121,030861030
013255,030242025
012122,030861040
008058,070370540
111087,201110870
006163,010021600
028087,050540870
075076,160410750
020063,030450630
036044,080500430
034035,080560350
064101,150081000
006164,010021610
062073,150110710
016200,030121910
016251,030121911
098054,030990540
004221,010272210
012123,030861050
063079,150510790
023082,050890810
004222,010272220
004223,010272230
085019,190180190
018151,030571480
023083,050890820
019097,030260940
014060,030770600
014061,030770610
016201,030121920
017181,030151710
059029,120400290
060074,120330730
022176,040831650
034036,080560360
053026,090360240
079134,180221300
064102,150081010
034051,080560375
096063,010960630
098055,030990550
019098,030260950
023084,050890830
091086,200530830
010060,070340600
102039,181030390
102040,181030400
056048,120910470
013216,030242030
003140,010521330
016202,030121930
013217,030242040
095063,200950630
063080,150510800
090069,200730670
089019,190760190
019099,030260960
025056,050100560
024102,050901020
096064,010960640
016203,030121940
022177,040831660
079137,180221330
016204,030121950
079138,180221340
079139,180221350
025057,050100570
052034,090750340
108041,031040410
024103,050901030
025058,050100580
003141,010521340
083096,190480940
102041,181030410
061089,150200890
001267,010812570
075077,160410760
054050,100580500
086017,190280170
059030,120400300
064103,150081020
018152,030571490
078142,180251420
078143,180251430
022179,040831680
006165,010021620
059031,120400310
036045,080500440
093044,060930440
102042,181030420
019100,030260970
110008,161060080
027038,050870380
019101,030260980
070076,140190760
006166,010021630
044071,110060700
019102,030260990
016205,030121960
076086,170640850
016206,030121970
054051,100580510
068041,130600410
075078,160410770
022180,040831690
022181,040831700
009057,070740570
026082,050840810
014062,030770620
079142,180221380
075079,160410780
042049,110030490
019103,030261000
080090,180670900
079143,180221390
028088,050540880
031023,060350190
073029,160780261
006167,010021640
046030,090430300
013218,030242050
102043,181030430
009058,070740580
065144,150721440
009059,070740590
021095,040140871
022182,040831710
075080,160410790
016207,030121980
029045,050710450
077027,170470260
080091,180670910
080092,180670920
057066,120690640
090089,200730672
065145,150721450
071054,160310520
071055,160310530
022183,040831720
027039,050870390
018153,030571500
001268,010812580
001269,010812590
060075,120330740
030111,060851110
022184,040831730
103064,011020640
006168,010021650
063081,150510810
096065,010960650
055031,100800310
101025,180970250
002142,010881410
004224,010272240
016208,030121990
064104,150081030
018154,030571510
051037,090050370
058103,120701020
061090,150200900
097077,030980770
111088,201110880
097078,030980780
016209,030122000
108042,031040420
066098,130380970
017182,030151720
012124,030861060
064105,150081040
095087,200950636
003143,010521360
075081,160410800
060076,120330750
075082,160410810
075083,160410820
001270,010812600
026083,050840820
020064,030450640
085020,190180200
056049,120910480
030112,060851120
049020,090420200
020065,030450650
097079,030980790
095064,200950640
008059,070370550
066099,130380980
029046,050710460
006169,010021660
025059,050100590
012125,030861070
030113,060851130
099027,081010185
014063,030770630
091088,200530850
016210,030122010
051038,090050380
030114,060851140
025060,050100600
083097,190480950
057067,120690650
069089,130230890
004225,010272250
073027,160780270
030116,060851160
056050,120910490
078145,180251450
014064,030770640
030117,060851170
026084,050840830
006170,010021670
064106,150081050
064107,150081060
080093,180670930
075084,160410830
030118,060851180
001271,010812610
098056,030990560
070077,140190770
079146,180221420
013222,030242080
016211,030122020
017183,030151730
075085,160410840
096066,010960660
041064,110590640
041065,110590650
076087,170640860
061091,150200910
065146,150721460
014065,030770650
027040,050870400
062074,150110720
016212,030122030
090080,200730671
022188,040831770
022189,040831780
090070,200730680
017184,030151740
022190,040831790
022191,040831800
028089,050540890
064108,150081070
067041,130790400
003144,010521370
060077,120330760
021096,040140880
034038,080560380
090086,200730681
021097,040140890
072043,160090420
083106,190480951
021098,040140900
082070,190550680
070078,140190780
012126,030861080
096067,010960670
055032,100800320
016213,030122040
059032,120400320
022193,040831820
095065,200950650
078146,180251460
098057,030990570
076088,170640870
080094,180670940
051039,090050390
082071,190550690
028090,050540900
078147,180251470
023085,050890840
022251,040831825
038028,080290185
041070,110590655
050036,090620350
006171,010021680
091089,200530860
063082,150510820
006172,010021690
030120,060851200
022195,040831840
008060,070370560
022196,040831850
021099,040140910
056051,120910500
009060,070740600
091090,200530870
111089,201110890
061092,150200920
024104,050901040
024105,050901050
090071,200730690
091091,200530880
019104,030261010
006173,010021700
075086,160410850
010061,070340610
005108,010071080
017185,030151750
095088,200950656
066100,130380990
022199,040831880
014066,030770660
021100,040140920
079147,180221430
021101,040140930
090072,200730700
076089,170640880
058104,120701030
034039,080560390
035041,080680410
062075,150110730
068042,130600420
103065,011020650
054052,100580520
057068,120690660
009061,070740610
043053,110440530
058105,120701040
096068,010960680
069090,130230900
030121,060851210
076090,170640890
028091,050540910
022200,040831890
091093,200530900
005109,010071090
024106,050901060
061093,150200930
078148,180251480
067042,130790410
017186,030151760
022202,040831910
065147,150721470
074018,160160180
064109,150081080
070079,140190790
054053,100580530
007067,020040660
001272,010812620
069091,130230910
072044,160090430
019105,030261020
003146,010521390
069092,130230920
019106,030261030
066101,130381000
013223,030242090
034040,080560400
070080,140190800
091094,200530910
065148,150721480
090073,200730710
018155,030571520
001273,010812630
096069,010960690
063083,150510830
018156,030571530
016214,030122050
004226,010272260
060078,120330770
001274,010812631
018157,030571540
018159,030571560
016215,030122061
018158,030571550
068043,130600430
019107,030261040
016216,030122070
063084,150510840
027041,050870410
079148,180221440
014067,030770670
064110,150081090
004227,010272270
065149,150721490
016217,030122080
001275,010812640
004228,010272280
109040,111050400
074019,160160190
030122,060851220
024107,050901070
069093,130230930
062076,150110740
028092,050540920
083098,190480960
071056,160310540
083108,190480961
004229,010272290
082072,190550700
018160,030571570
069094,130230940
023086,050890850
024108,050901080
057070,120690680
060079,120330780
073028,160780280
019108,030261050
057069,120690670
069095,130230950
067043,130790420
018161,030571580
010062,070340620
034041,080560410
064111,150081100
052035,090750350
058106,120701050
091095,200530920
006174,010021710
078149,180251490
065150,150721500
067044,130790430
083099,190480970
030123,060851230
017187,030151770
067045,130790440
014068,030770680
009062,070740620
082073,190550710
012127,030861090
095066,200950660
022203,040831920
065151,150721510
093045,060930450
093046,060930460
076091,170640900
001276,010812650
110009,161060090
014069,030770690
081021,190820210
082074,190550711
103066,011020660
066102,130381010
030124,060851240
103067,011020670
111090,201110900
018162,030571590
017188,030151780
012128,030861100
001278,010812680
034042,080560420
001279,010812681
093047,060930470
033043,080610430
022247,040831955
028093,050540930
078150,180251500
063091,150510841
087050,190210490
042050,110030500
003149,010521420
076092,170640910
029047,050710470
040049,080320480
069096,130230960
023087,050890860
043054,110440540
004230,010272291
087051,190210500
013252,030242105
017189,030151790
065152,150721520
022205,040831940
061094,150200940
017190,030151800
030126,060851260
030191,060851265
075087,160410860
052036,090750360
045015,090460150
016218,030122090
019109,030261060
038030,080290195
014070,030770700
095067,200950670
023088,050890870
054054,100580540
060080,120330790
064112,150081110
016219,030122100
026085,050840840
058107,120701060
006175,010021720
016220,030122110
026086,050840850
017191,030151810
015219,030492180
015220,030492190
015221,030492200
004231,010272300
013226,030242120
028094,050540940
015222,030492210
010063,070340630
077028,170470270
075088,160410870
002147,010881450
030127,060851270
091097,200530940
032006,060920060
072046,160090450
019110,030261070
004232,010272310
090074,200730711
110010,161060100
002148,010881460
008061,070370570
083100,190480980
006176,010021730
024110,050901100
108043,031040430
070081,140190810
060081,120330800
030128,060851280
076093,170640920
018163,030571600
021102,040140940
001280,010812690
071058,160310560
086018,190280180
018164,030571610
103068,011020680
012129,030861110
002150,010881480
102044,181030440
018165,030571620
015224,030492230
021103,040140950
070082,140190820
069097,130230970
063085,150510850
064113,150081120
075089,160410880
111091,201110910
090075,200730720
054055,100580550
057071,120690690
098058,030990580
013227,030242130
015226,030492250
072047,160090460
111092,201110920
031024,060350200
068044,130600440
077029,170470280
083101,190480990
056052,120910510
016221,030122120
012130,030861120
083102,190481000
030129,060851290
075090,160410890
075091,160410900
013228,030242140
095068,200950680
091098,200530950
021104,040140960
054056,100580560
101026,180970260
017192,030151820
095069,200950690
028095,050540950
041066,110590660
009063,070740630
041067,110590670
043055,110440550
016222,030122130
090076,200730730
070083,140190830
091099,200530960
010064,070340640
095070,200950700
090077,200730740
108044,031040440
111093,201110930
111094,201110940
091100,200530970
001281,010812710
001282,010812720
043056,110440560
082075,190550720
092090,200170900
047021,090630210
078152,180251520
057072,120690700
069098,130230980
021105,040140970
009064,070740640
046031,090430310
048046,090300460
076094,170640930
005111,010071110
100006,091000060
019111,030261080
001283,010812730
019112,030261090
061095,150200950
093052,060930471
016253,030122145
001284,010812740
001317,010812745
018166,030571630
021107,040140990
025073,050100615
024123,050901105
014074,030770740
013233,030242190
016223,030122140
016224,030122150
024125,050901108
010065,070340650
013229,030242150
001318,010812735
024111,050901110
022232,040831975
021106,040140981
024112,050901120
096071,010960710
081022,190820211
014071,030770710
004233,010272320
096088,010960715
083103,190481010
014072,030770720
026087,050840860
002152,010881500
018167,030571640
023089,050890880
056053,120910520
006177,010021740
072048,160090470
098059,030990590
054057,100580570
005112,010071120
022209,040831980
043058,110440565
014073,030770730
012131,030861130
001285,010812742
016225,030122151
004234,010272330
097082,030980820
007068,020040670
086019,190280190
025062,050100620
096072,010960720
022210,040831990
064114,150081130
061096,150200960
021108,040141000
103079,011020685
067046,130790450
065153,150721530
025063,050100630
021109,040141010
061097,150200970
018168,030571650
018169,030571660
096074,010960740
008062,070370580
060082,120330810
008063,070370590
082076,190550730
090079,200730741
079151,180221470
041068,110590680
022248,040831995
102045,181030450
085021,190180210
060083,120330820
058108,120701070
056054,120910530
111095,201110950
060084,120330830
064115,150081131
016226,030122160
024113,050901130
058109,120701080
017193,030151830
065154,150721540
054058,100580580
001286,010812741
004235,010272340
006178,010021750
097083,030980830
058110,120701090
013232,030242180
034044,080560440
016227,030122161
007069,020040680
001287,010812750
001288,010812760
037061,080130585
007070,020040690
077030,170470290
013234,030242200
103069,011020690
054059,100580590
016229,030122180
007071,020040700
065155,150721550
097093,030980835
093053,060930476
087052,190210501
017194,030151850
021110,040141020
015249,030492271
015229,030492280
103070,011020700
015230,030492290
003153,010521460
002156,010881540
003154,010521470
012132,030861150
034045,080560450
080095,180670950
009065,070740650
057073,120690710
108045,031040450
097084,030980840
012133,030861160
011029,070390290
001289,010812761
030130,060851300
021111,040141030
034046,080560460
018171,030571670
103071,011020710
056055,120910540
008064,070370600
069099,130230990
094051,140940510
001290,010812770
102046,181030460
026088,050840870
050037,090620360
108046,031040460
012134,030861170
026089,050840880
016230,030122190
108047,031040470
028096,050540960
075092,160410910
096075,010960750
056056,120910550
013236,030242220
018172,030571680
058111,120701100
018173,030571690
024115,050901150
023090,050890890
021116,040141031
094052,140940520
001292,010812790
044073,110060720
004237,010272360
001291,010812791
009066,070740660
012136,030861181
012137,030861190
083104,190481020
027042,050870420
013238,030242240
076095,170640940
035046,080680415
064116,150081140
008065,070370610
082077,190550740
059033,120400330
030131,060851310
108048,031040480
021112,040141040
103072,011020720
078153,180251530
013239,030242250
014075,030770750
002158,010881560
097086,030980860
016232,030122210
016233,030122220
097091,030980873
004238,010272370
037059,080130590
040050,080320490
012138,030861200
015251,030492335
022213,040832020
004239,010272380
033044,080610440
015236,030492340
011030,070390300
100007,091000070
075093,160410920
017195,030151860
017196,030151870
001293,010812800
060085,120330840
023091,050890900
023092,050890910
007072,020040710
018174,030571700
096076,010960760
018175,030571710
001294,010812810
007073,020040720
013242,030242280
016234,030122230
099020,081010200
014076,030770760
030132,060851320
101027,180970270
004240,010272390
028097,050540970
019113,030261100
005113,010071130
003158,010521510
008066,070370620
023093,050890920
001295,010812820
017197,030151880
056057,120910560
035042,080680420
004241,010272400
017198,030151890
011031,070390310
035043,080680430
009067,070740670
020066,030450660
016235,030122240
087053,190210510
005114,010071140
001296,010812830
035044,080680440
046033,090430330
005115,010071150
102047,181030470
065156,150721560
060086,120330850
082078,190550750
048049,090300490
024116,050901160
071059,160310570
063086,150510860
060087,120330860
004242,010272410
068045,130600450
003159,010521520
050038,090620370
058112,120701110
090082,200730742
018176,030571720
026090,050840890
001298,010812850
071060,160310580
076096,170640950
065157,150721570
016236,030122250
097090,030980900
038022,080290200
023094,050890930
018177,030571730
076097,170640960
076098,170640970
012139,030861210
028098,050540980
096077,010960770
005116,010071160
006179,010021760
056058,120910570
015237,030492350
036046,080500450
022216,040832041
006180,010021770
004243,010272420
103074,011020740
025065,050100650
028099,050540990
016237,030122260
033045,080610450
001299,010812860
027043,050870430
028100,050541000
006181,010021780
023095,050890940
046034,090430340
018178,030571740
017199,030151900
074020,160160200
068046,130600460
046035,090430350
015248,030492351
016238,030122270
016239,030122271
016241,030122290
096078,010960780
028101,050541010
061098,150200980
014077,030770770
016240,030122280
014078,030770780
028102,050541020
008067,070370630
013245,030242300
022222,040832100
060088,120330870
061099,150200990
035045,080680450
080096,180670960
056046,120910571
092099,200170990
005119,010071190
066105,130381031
095048,200950711
060089,120330880
066104,130381030
069102,130231020
030133,060851330
060090,120330890
095073,200950730
021113,040141050
082079,190550760
017200,030151910
111096,201110960
006182,010021790
029048,050710480
103075,011020750
004244,010272430
005117,010071170
023096,050890950
045016,090460160
028103,050541030
001300,010812870
084043,190010420
083105,190481030
082080,190550770
024117,050901170
091101,200530980
066103,130381020
085022,190180220
069100,130231000
006183,010021800
069101,130231010
064117,150081150
111097,201110970
029049,050710490
111098,201110980
006184,010021810
021114,040141060
096079,010960790
001301,010812880
009068,070740680
018179,030571750
005118,010071180
064118,150081160
029050,050710500
098060,030990600
028104,050541040
029051,050710510
004245,010272440
006185,010021820
090078,200730750
004246,010272450
033046,080610460
095071,200950710
111099,201110990
111100,201111000
111101,201111010
018180,030571760
017201,030151920
111102,201111020
078154,180251540
111103,201111030
001303,010812891
001305,010812910
001306,010812920
001307,010812930
004247,010272460
001302,010812890
002163,010881610
001304,010812900
063087,150510870
006186,010021830
086020,190280200
111104,201111040
108049,031040490
111105,201111050
111106,201111060
111107,201111070
001308,010812940
002164,010881620
095072,200950720
066106,130381040
024118,050901180
022249,040832111
022254,040832115
007074,020040730
031025,060350210
066107,130381050
103076,011020760
020068,030450680
016242,030122300
026091,050840900
016243,030122310
108050,031040500
015242,030492400
004248,010272470
070084,140190840
005120,010071200
048050,090300500
001309,010812950
003164,010521550
004249,010272480
017202,030151930
021115,040141070
001310,010812960
017203,030151940
001311,010812970
063088,150510880
030135,060851350
006187,010021840
043057,110440570
018181,030571770
001312,010812980
081023,190820220
056059,120910580
060091,120330900
093049,060930490
056060,120910590
088012,190650120
026092,050840910
066108,130381060
015243,030492410
062077,150110750
061100,150201000
001313,010812990
093050,060930500
058113,120701120
096080,010960800
087054,190210520
012140,030861220
015244,030492420
028105,050541050
017204,030151950
010066,070340660
002166,010881640
025066,050100660
018182,030571780
038023,080290210
103077,011020770
022224,040832120
063089,150510890
019114,030261110
026093,050840920
018183,030571790
006188,010021850
006189,010021860
001314,010813000
020070,030450700
006190,010021870
025067,050100670
050039,090620380
019115,030261120
071061,160310590
064119,150081170
071062,160310600
001315,010813010
004250,010272490
102048,181030480
087055,190210530
079157,180221530
058114,120701130
102049,181030490
016244,030122320
024119,050901190
016245,030122330
071064,160310601
018184,030571800
018185,030571810
095074,200950740
013246,030242310
098061,030990610
018186,030571820
018187,030571830
026094,050840930
033047,080610470
018188,030571840
018189,030571850
095075,200950750
045017,090460170
024120,050901200
026095,050840940
023097,050890960
022226,040832140
033048,080610480
015247,030492450
011032,070390320
023098,050890970
096081,010960810
018190,030571860
010067,070340670
036047,080500460
016246,030122340
037060,080130600
075094,160410930
017205,030151960
025069,050100690
093051,060930510
024121,050901210
096082,010960820
009069,070740690
024122,050901220
030136,060851360
096083,010960830
078155,180251550
064120,150081180
102050,181030500
